	ZSCAN29	ZNF592	ZNF384	ZNF24	ZNF143	ZFP36	ZBTB40	ZBTB33	YBX1	USF2	UBTF	TCF12	TBP	TBL1XR1	TARDBP	SUZ12	SREBF1	SMC3	SMARCA5	SMAD1	SKIL	SIN3A	RFX5	RCOR1	RB1	RAD51	POLR2AphosphoS2	POLR2A	PKNOX1	NRF1	NR2F1	NR2C1	NKRF	NFXL1	NFATC3	NBN	MXI1	MTA2	MLLT1	MAZ	MAX	MAFK	LARP7	KDM1A	JUND	IKZF1	HDGF	HDAC2	HCFC1	H4K20me1	H3K9me3	H3K9ac	H3K79me2	H3K4me3	H3K4me2	H3K4me1	H3K36me3	H3K27me3	H3K27ac	H2AFZ	GATAD2B	FOXK2	ETV6	ESRRA	EP300	ELK1	ELF1	E4F1	E2F8	DPF2	Control	CUX1	CTCF	CHD2	CEBPZ	CEBPB	BRCA1	BMI1	BHLHE40	BCLAF1	BACH1	ATF7	ATF2	ARNT	ARID3A	fd
chr2|159970931|160077931|domain_35;right|GM12878	0.3591467714350068	0.35635729718073555	0.3562753652318866	0.3438156014366124	0.3561206460984447	0.375891148617216	0.308632639333479	0.3450090819657007	0.34584509881073744	0.37854174349013625	0.37992371028651	0.3667747913084509	0.3532697017584125	0.356621928983089	0.3170983342741681	0.42230712339065335	0.3605173695817857	0.3503031818438411	0.31931807682753266	0.3613333206246289	0.3161567551350447	0.36769026196846905	0.3820727910930162	0.3633385827937996	0.3386954395912062	0.3430956628251884	0.2307027490624761	0.20332600607999315	0.3097851769632837	0.3551111964336089	0.32864054417210403	0.3571237151857369	0.3474342381744629	0.3643201453982592	0.3001397433170244	0.2919742412796248	0.3667015684801858	0.2848669470701212	0.25961524745349146	0.3611897194887838	0.34783983191398665	0.3885895697987504	0.3358788025065531	0.3811247137275473	0.3614278621313567	0.29676455150781594	0.2745087126315443	0.3351202759611751	0.3670914178910561	0.4122949018295051	0.3936093773112146	0.2579112414315745	0.09668284336436944	0.3258425642749551	0.2157062732252614	0.2729628728754077	0.21198890311344912	0.7938163595344631	0.1348277703683235	0.41373652200615146	0.3184639456634307	0.4247496342579406	0.3671760412064949	0.3548167576506511	0.37725435537773294	0.38210034922881947	0.34092051580855964	0.4277993490900451	0.30562326978503745	0.323332358474502	0.3687777040418024	0.3828603683174344	0.28138634102279936	0.3490865775699509	0.39012297304250537	0.38218795331600414	0.4062934819410569	0.3750934830293627	0.3065312852002379	0.3678526215886705	0.31554731136160064	0.29160637044563725	0.3628273230037488	0.3234142508249999	0.3613285341549235	0
chr2|218797929|218852929|domain_108;left|K562	0.28602206588732804	0.25537596654584943	0.3222737781134753	0.2926898907960234	0.2885096587813312	0.38535395547889895	0.3298224822767593	0.2566912057862563	0.2812680638211841	0.2783784339522153	0.2748571099324605	0.3656607277601125	0.261812699965264	0.27245063213465903	0.3073720549245776	0.3954166983322861	0.2967388974735813	0.3800684606459063	0.3299137327057339	0.29033007932455723	0.3238532497344062	0.2331891123619944	0.25442508184990265	0.2882264856205346	0.3115847719475636	0.3289420642092252	0.10631666381357	0.26026728930895904	0.33831765804427993	0.2848246117662035	0.3452514671660545	0.2742541701539257	0.29531197855888885	0.2980191116676121	0.2748660368877415	0.3199878449570998	0.2375613986472466	0.3158511602269131	0.28964240250532325	0.30140464650205395	0.2901217950908617	0.2496120315851933	0.3178045609829013	0.3087273676162384	0.334420397323302	0.4392384692861275	0.2635836852157987	0.3322997232860711	0.26470378163581004	0.37285193501895736	0.247408477026246	0.15997563542334367	0.11145079512888413	0.16513471315146688	0.1962921946722232	0.2545390970997592	0.1146914247222167	0.6276619657844211	0.18033371237954465	0.2597568175807682	0.2843278573312739	0.29990435098951385	0.26557350068535024	0.3758647682109034	0.2361376109985676	0.26531823060926085	0.2930159869831186	0.2987515619944576	0.30647862561861544	0.3092735031967027	0.28525258868613035	0.25302167836348666	0.34414475777829	0.2680287291060437	0.2399180097338736	0.3882006296799576	0.33423902420806056	0.3365505226138813	0.2860289710850559	0.30635361786324083	0.2576478464793896	0.36361186877297896	0.2655993804171801	0.32389918265260753	0.2591430173041457	0
chrX|71423303|71554303|domain_1137;131000bp;ES:3.029;SS:1.094;binSize:1000;winSize:50000|K562	0.3933678815557574	0.4281467394101676	0.3929871084751378	0.4152902597198869	0.2952208501178956	0.27705186341620186	0.5095958649512253	0.5851042403962896	0.3653616756799129	0.2824939323174212	0.30742277623509273	0.3953226228737579	0.42406210944891054	0.3185138150627128	0.3692661718191553	0.2897778138782355	0.3145215907399148	0.2515138613616402	0.4658333739324839	0.3357652500436105	0.3902983261997564	0.35084368344013594	0.2947193880161432	0.32942964782402034	0.3899839730301241	0.40181764253777535	0.9622767463373822	0.5010901292648092	0.4332358476689095	0.3610577429175264	0.4510287634840143	0.4290990254833777	0.4744360147824492	0.40219179654964815	0.5023426050595157	0.4602365941305617	0.33596469394869743	0.4287913133884069	0.4524152110320256	0.32087240714906085	0.4213523032769213	0.3447476968404006	0.4268790991225327	0.4023257153336424	0.3836150552797365	0.4948792947451758	0.5016160875300658	0.4797652445653378	0.3172249262240741	0.4149634960646879	0.216419435023582	0.6306302874667074	1.199120393585294	0.5410916736808649	0.6951569271516302	0.5318053926236784	0.8191590174217261	0.17670884324570701	0.7627764694190037	0.2977191646430339	0.3735176477283325	0.444671365124819	0.3017310081018245	0.3953369029452156	0.2924264917780068	0.2947956800702565	0.4113360506147643	0.4682265989201152	0.5086868763299752	0.505429147026812	0.3718565723388253	0.3129163796292745	0.27643602392762834	0.37844869418191823	0.2941197702026494	0.4258066434191967	0.42523245024175904	0.2854542176538433	0.29243630705013585	0.3706820751296511	0.3167142331051622	0.41769167771631344	0.3898635506502399	0.42462180931917387	0.3708520723237965	1
chr9|89572702|89756702|domain_668;right|GM12878	0.4743802793644393	0.3772447510744558	0.4857636775233758	0.40569630392193823	0.5023367356220434	0.4566306230096421	0.4517801911351854	0.4240808340526299	0.3880785637690737	0.5461144450707816	0.4349530684728398	0.3903056217270091	0.4265166719231329	0.5001882573336622	0.4750185827269562	0.4714229705044721	0.3933681717246501	0.559607340624052	0.5188102535436381	0.3880490253706111	0.4142173404305112	0.4441925786637752	0.5309760398136227	0.4931927017421432	0.5054044625267677	0.3758408477331301	0.4923737629075954	0.3517542277346977	0.4684219899178362	0.4673698332287125	0.5006962014168755	0.4106079576563339	0.4491354662781753	0.4456986279689792	0.431348558844966	0.4899548022262148	0.4533564787471513	0.4924265139362168	0.537674866715054	0.5483300123824877	0.5594588142529948	0.5095408515372506	0.5676459451735509	0.3611698361102437	0.5135034565422344	0.5618773433770226	0.5128833845720424	0.41493742391821203	0.5049172341918041	0.5982208343547617	0.4291489178037781	0.4320104708643839	0.2227394728822477	0.3917338204095862	0.6164758795388597	0.7291272880323904	0.2246078646805256	0.8521973307961674	0.3436686502970766	0.5080378340486787	0.6002450239889169	0.42366735398806615	0.4583268063332067	0.47451304348739504	0.5010213712565903	0.4977158935652025	0.4125348189866517	0.4137685448001081	0.3970174969543464	0.5984176299857255	0.3889412330689839	0.44613847197430817	0.7096132295724557	0.5770399869412729	0.3835683641523116	0.4662040922107401	0.5330508179870483	0.4701939376033301	0.569393405952503	0.43045223472697136	0.503415515222171	0.4353523409940118	0.3674938462385251	0.4631510267335545	0.4634665163443201	0
chr11|33858540|33988540|domain_338;130000bp;ES:4.605;SS:4.312;binSize:1000;winSize:50000|K562	0.8023354830823415	1.624594960326939	0.8448370288547072	1.0432718262080412	0.7080304357673652	0.7182036767020002	1.1286709451363304	1.0502676163255766	0.6901357468320708	0.678623409405346	0.7847746603393135	0.8545024091844389	0.8223178076320156	0.7486570788999392	0.733061502115423	0.6296044986179616	0.6930106651763247	0.7584314858914784	0.9187926361791744	0.7618433131402146	0.7641879094923777	0.7094401672869859	0.5665222068902181	0.9871402599744687	0.8775676847375111	0.8488506952962588	0.7351258523972963	0.9912774561153176	0.9938372002524284	0.7566739785528942	1.042145204016346	0.892878410585205	0.8741793780530138	0.7848359998732309	0.93970915133822	0.9388145207098378	0.6094802649680723	0.99027730911723	1.0088260423575393	0.8339905620790462	1.0235959212786792	0.740058528809727	0.8177399318255626	0.9593173426682332	1.0123674234771207	1.260142616938116	1.1694947055700973	1.210252514714374	0.7586146692091413	0.3788129334319226	0.503607329230934	1.8764530428629416	1.4828572635715729	1.1155147518975828	2.446102733607705	2.8172828975387127	0.915736138446214	0.3375012459593543	3.0387058704552032	1.872175854184465	0.8798645633487827	0.8982674665416589	0.7050933017982657	0.8943659258435024	0.566684473711818	0.6253594246248051	0.7779663955607149	1.0721179770882636	0.8096555869689568	1.2310558733257273	0.7150086720005213	0.7294247163254185	0.7232367747039739	0.6914554638182374	0.6219852431836959	0.8572679032800237	0.4127319752180966	0.5988513839886959	0.7538799527714792	0.6468863062214609	0.6221359437726466	0.8917198974047932	0.8221193136233318	0.8837976603578725	0.9226731969116088	1
chr4|152411317|152610317|domain_506;199000bp;ES:2.010;SS:2.462;binSize:1000;winSize:50000|GM12878	0.5868485516633328	0.6343036876383066	0.6601803268682126	0.720393113850787	0.580795305229493	0.6047986527553965	0.7282545604420113	0.6475594957350638	0.5987623364487156	0.5649493608852747	0.5245800746872097	0.6218677672468744	0.7074718288549539	0.6751312101614099	0.7305985605429544	0.4266111147797048	0.5657557012173953	0.6260579411427272	0.7299575262748509	0.6367757415514644	0.8280102900759211	0.5726079797028236	0.5266069235431914	0.6791675558508214	0.6160034392261888	0.7384718861386166	0.8653547852498755	0.9997759109470338	0.6426889969811781	0.5414583978139885	0.6793587123524746	0.6144579434776842	0.6470052475576406	0.5114452368422937	0.7694819603082655	0.7331003505817176	0.6332628951204329	0.7680429496846103	0.83206313019176	0.635622968331463	0.5672851312117839	0.5753488152192765	0.5834028475993837	0.5328739562265536	0.4793837574323175	0.7018374183058387	0.7606913030180716	0.6131803065040332	0.5399498644796443	0.5263236171243061	0.6912947227323307	0.9503820753943096	3.216006498897438	0.8637929999735197	1.5197457624000632	1.226255601078277	0.8563718100595792	0.2093679647449201	1.8067399960643629	0.6877593486347052	0.6726284668506094	0.4371075342684249	0.4338236333738363	0.5685722361558629	0.6486245800153153	0.5624662024433109	0.7235825747241835	0.4146282170636416	0.8214808243129725	0.6953532546840098	0.6095789287604023	0.6539534638372679	0.5480546642082736	0.6303326303642726	0.5820904922594552	0.48884997548532794	0.4722328948155893	0.6605995348454619	0.6251882371890548	0.607116963946856	0.7163614760397692	0.8433991819597343	0.5709244511246476	0.6962080462698111	0.7776688079894702	1
chrX|12731182|12816182|domain_514;left|GM12878	0.3984170351476651	0.3002516789589619	0.3652632701401015	0.3015214367426128	0.3843227663450503	0.36485882884687604	0.3190256557214613	0.3408650272170785	0.3681715602489434	0.386186156806244	0.3910024016857045	0.3258272871798939	0.34032279881375216	0.3562944554416099	0.35454083042159984	0.4301306452935841	0.3680827909300817	0.4648130270114131	0.33759667565258544	0.2895676181713745	0.32212505030500205	0.3767289046047594	0.392189578334079	0.3863377173950373	0.382806158969948	0.3359979085465749	0.33112165908174673	0.3662991922644936	0.29944768878838457	0.3746342163883221	0.3097101727430969	0.3532223636753045	0.3300995007577964	0.28982103131464404	0.3299623266825076	0.3449755509195484	0.3781812683657133	0.32307412197229224	0.3182417353670911	0.3999227839562905	0.3894000357855666	0.3857914576138414	0.3788367934755473	0.3689546856149061	0.3853756173320183	0.35157679225733274	0.33856823075735576	0.3565498426385277	0.3828856032658645	0.479996229231036	0.3858455678163151	0.3802459309814552	0.424678481941916	0.3979213209492936	0.3546397171146238	0.3081516033336252	0.3939977309852303	0.706083420043837	0.23781738037915345	0.3477923877105929	0.3611590069303208	0.2289228024600292	0.3235657000342039	0.3801541334934249	0.35951751980940083	0.3879898497128224	0.3341355552458857	0.21368370401380155	0.32732475872825995	0.3554807572848189	0.3558841692780305	0.3532886798554679	0.6262654648772679	0.3690311405653352	0.3531045087285336	0.3906788180990115	0.3983525876412334	0.3636771603347148	0.34752373059691416	0.359128263563305	0.3388039125103968	0.3301127867954454	0.3759817280592609	0.3429928180319411	0.3639874718799808	0
chr1|27415233|27606233|domain_634;191000bp;ES:3.034;SS:2.094;binSize:1000;winSize:50000|K562	0.8432254300923586	1.2362312917912708	0.93276441952594	0.9860410524081282	0.9011032143945984	1.0076854948441647	1.0626991605397058	1.4937102866297416	0.7658431218204985	0.7200517644478358	0.7485495337886097	0.8052176676246281	1.0629378525644786	0.8592998897944986	0.8324425914220709	0.6556123934101801	0.8420860926867797	0.8380267928078771	1.1065710224442182	0.7599129488924001	0.8232785568673802	0.8536968330205003	0.6196525837522705	1.0302782631404028	1.0583155363438594	0.8787778179828155	1.3318071532882954	1.09308147831378	1.072621452490324	0.7857282091079195	1.150871831310837	1.0180509241917182	1.0105793469709918	0.9709666994551052	0.8911716789019725	0.9713347145432514	0.6490124927639862	1.059201570611975	1.0443066873234668	1.282255043806814	1.1568137715891902	0.7641451348378431	0.9344983661158872	1.1456672344167151	1.0769857226636568	1.066615827041543	1.4299347685595294	1.2127406998116768	0.8825583347513186	1.064986537105049	0.43224370376973537	1.489292568604721	2.819955959857466	1.0401754578911586	1.8546455865346747	2.4983371442093434	1.2461677844452468	0.3392845291302763	2.4166154830013373	1.0301570218543576	0.8929405841968671	0.9719033268151306	0.7214852572063709	0.9511232197965696	0.5734095250577871	0.7010308743879602	0.9071481262220374	1.0403051309931546	0.8880036523294917	1.185040192504973	0.7549149918676646	0.6787725495859183	0.7947886572339606	0.8779958668785367	0.6163936899295853	0.7016714666375838	0.3967225583755994	0.588449484893163	0.9399476131437008	0.7521660884986155	0.6760522268285066	0.9687331465155904	0.7867502300989415	0.8800036387326395	0.7338158341539588	1
chrX|65410302|65570302|domain_1131;left|K562	0.2497633723933566	0.2106200657339474	0.19188282490598085	0.229453035309066	0.21358557549552207	0.1719453127326803	0.2331588433572794	0.18924298384960506	0.2447182983163141	0.23442594376625564	0.17521686298687192	0.1999451183376133	0.2343605751751245	0.22688452525565644	0.2462820451590293	0.19546798850906608	0.2160754290406469	0.2183696914514649	0.22916422002156656	0.21995934025941646	0.2259552425080656	0.2343102138637348	0.21267548414423654	0.18779967727761526	0.2303938759340368	0.2322369107961821	0.3265644091548257	0.25215311895388165	0.20715781955523466	0.2015563820548124	0.21012540738228846	0.2672088861877255	0.24336047117011114	0.24383091916726185	0.2288098789500187	0.2261590000161788	0.2255508216418401	0.2313094773944377	0.21753702098046973	0.19086483542244065	0.19437050111157536	0.20180687017892202	0.2411505694214751	0.23253264869019885	0.19093999359280053	0.1927861833372077	0.2363595116579169	0.20820004611571447	0.2328835473491298	0.23076302213391234	0.183676098246005	0.2288573601817856	0.2670775789160742	0.2779602638228739	0.3005724230918418	0.15923772899131855	0.3341971420230581	0.19304734802909004	0.21696399770663968	0.16064480640841872	0.2239097308955413	0.23469718738035256	0.2011437003804478	0.227080668726431	0.20736454075084296	0.2297250683962507	0.2578508035777043	0.2287104657730049	0.2308709822866877	0.21934673743535185	0.22800787075951645	0.1987138690902794	0.2025232377633168	0.2437368472085613	0.2070720917345932	0.2241057608499448	0.2708929496915489	0.19179289765278915	0.20787816387788666	0.2607388886245341	0.2289593525515117	0.2275930530454023	0.2224249991266284	0.2331887125108789	0.19212592464621486	0
chr12|112386007|112452007|domain_1593;right|K562	0.6676301223470649	0.6281806840868237	0.7772700905580976	0.7097179682835907	0.576735211547122	0.4294303882951129	1.0045478258134335	0.8944335953189755	0.5844148441452242	0.4806789188876499	0.4859686996601263	0.6380977612088562	0.7985065849194387	0.5213561479120018	0.5800456172147431	0.452710559276829	0.4686222543807115	0.4931840739333783	0.8284534137740241	0.5605184090884555	0.6506496643479307	0.5834882298713034	0.443200318282712	0.5718065744369941	0.7393470482391206	0.6509542843831276	1.2129833961562528	0.923655598916818	0.7276786735149863	0.558681839056352	0.6909614356165262	0.7257434090126205	0.8253856798688333	0.6788780106537899	0.7297197425183445	0.7664527093473354	0.4897099007202013	0.727534241182899	0.7715377562859823	0.6163016102602697	0.6475932926135305	0.4819349181255247	0.7263834970779326	0.7637889910432838	0.6113573265406993	0.6952377194239263	0.8591382498014949	0.8215059223101411	0.7150044676369581	0.6354424308220948	0.2795132068036989	1.416949864652869	1.9631993509771841	1.3938954108264958	1.6506389097436955	0.912802133359326	0.8868581097706292	0.2334869885715277	1.4007264102117614	0.7469941219863608	0.631085206567533	0.6752384047776002	0.4949844975805202	0.6831405734167818	0.4175402435373832	0.5111168842803926	0.8000159612187658	0.8506686165782241	0.8037437157302892	0.8088636729890692	0.5723141654377906	0.4473428099821777	0.5807893710933406	0.5183216576661462	0.4223664817825768	0.6964308704353944	0.410164145964208	0.4136058611248036	0.5054769578867271	0.6509054625151941	0.4797550915573137	0.749512792865375	0.6507233093463447	0.6889722964333549	0.5621946693692473	0
chr6|106452230|106502230|domain_566;left|GM12878	0.3601930508198079	0.36317135102641696	0.35707291833225835	0.3391997678036592	0.3394517054243212	0.3744166341583545	0.32536557425395	0.3512163512124164	0.3648245460648621	0.349390737574061	0.3761070720976776	0.3717824844273029	0.360253740503539	0.3302748992993307	0.3348441176203998	0.3904290170235224	0.36681353992687465	0.36828676960942897	0.32827900740457405	0.3414210751711301	0.3406325074575977	0.3369849913702782	0.3530699928600463	0.33517191639292604	0.3501473082479509	0.33920123588747025	0.2405224045353917	0.20160191794257068	0.3277651825025312	0.3429343980785409	0.3674448712061957	0.3478267398705989	0.3447523550172866	0.376852637938659	0.3472013626065337	0.3298001842741993	0.34112437596627104	0.3370353179204231	0.2965156168949147	0.35359244358278275	0.34416236863079963	0.3583094020425079	0.3377901332880802	0.3819766156954322	0.35833171436135025	0.3150639581863079	0.31177110137070263	0.36612986871346187	0.32523271357870565	0.4281803818705832	0.2831642609712083	0.2534678792829979	0.11093430589263224	0.3041447805191466	0.15441805666189887	0.2314860375790455	0.18763792649402988	0.7457059123917905	0.13303544910953502	0.31257949259575485	0.33365431013246394	0.32893911219866195	0.3677738043993422	0.3686494689271765	0.3454781085719679	0.3511860657092089	0.3405040428213542	0.351824880222587	0.3346140904305216	0.3068678940287253	0.3844058343650712	0.4012680595214288	0.2333715628318651	0.3171159044529093	0.3687061138003885	0.3735115571952032	0.36263328104051895	0.3990602076837551	0.3153622402205993	0.3593270430449821	0.3400285049652537	0.3028603693374309	0.3875503966149304	0.3558859337850737	0.3599050317487214	0
chr10|100107875|100146875|domain_229;left|GM12878	0.2986007879717222	0.2834215710701696	0.3203060971171081	0.3138098832412195	0.3314467477279589	0.32001421722936285	0.32189421705467003	0.3344383810353364	0.3175372431051493	0.3106658750141568	0.3238461080302843	0.2804114175895207	0.29445961536725257	0.31303527543480514	0.2663915940786666	0.3709502487323468	0.29138531577901555	0.2894440094942865	0.2986316713105981	0.3135717549146089	0.30252574191742937	0.28300606282956986	0.27505759473209346	0.24355895512825515	0.3055709049370505	0.2726986565985237	0.19691892768979444	0.18262127998955768	0.3210962601758029	0.2975926444166651	0.29261354260300604	0.2833253446123046	0.3024950261897639	0.33111606900585955	0.29809063035631034	0.2985187179676831	0.2535105863956957	0.29501498922023245	0.284911092077165	0.27303183806234466	0.3018211701848656	0.30126948001762016	0.3103136290453902	0.3327826576134447	0.3155122013244594	0.2951462651947311	0.3046834036923103	0.33804976015335503	0.3272526523639868	0.3622695106908154	0.40071281331855496	0.25381398926836385	0.09030061529721793	0.2903379122466891	0.19586578381828407	0.26508984672012753	0.208588087712448	0.5333311405662909	0.15062288610470162	0.4035783845500342	0.29582841104217217	0.3557964023917654	0.25748266350366433	0.32641439599890903	0.2979571180065049	0.3090790611453776	0.2799812217528451	0.3589334195258068	0.27228681580480485	0.2721087403812614	0.3167713547470382	0.2743713227496949	0.2358612089260849	0.2751547977899429	0.296886603895024	0.35876079160063634	0.34868584715434525	0.3180641818469145	0.2710461884147824	0.31481912781852783	0.2969627680094964	0.2538614630284874	0.3052843091079469	0.2910396550501077	0.28110198725451463	0
chr17|59332357|59393357|domain_209;61000bp;ES:1.819;SS:1.409;binSize:1000;winSize:50000|K562	0.5096952140715646	0.4341867521755887	0.5553646486820926	0.5289501990210788	0.4879870127582146	0.8220719225956153	0.5931423519836151	0.4349016058650963	0.4813192580158565	0.5387117915250385	0.5002332647374319	0.6315137245213588	0.4972850858539694	0.5496158016195535	0.5608568356692228	0.6363618866695656	0.6222960412108804	0.498524614364	0.5312722896856535	0.5027083911638814	0.5491682020273966	0.4918904135617841	0.4099712870021969	0.6531369468404253	0.5741810906958037	0.5707693541519245	0.2312142460055899	0.4765294418970675	0.6453479233000415	0.4672154089446972	0.8006785380531817	0.5274459389659808	0.4819258817043426	0.501522730307471	0.5048686137966925	0.5505401813153904	0.4234879267628449	0.5583322329583346	0.5487249365800906	0.5393927776650603	0.5572032217944055	0.5039006351907181	0.4836450018375138	0.5799182110277702	0.5948921994792987	0.8323972930788732	0.5204925308672628	0.6148556349659793	0.5001955449100776	0.9638166623664766	0.3821798853709408	0.35066810042242696	0.20328692233796844	0.3450337542950618	0.3516710279256458	0.7124365607193556	0.2645379792487271	0.907906524821264	0.3482465928445207	0.4741645508275988	0.4738730157831042	0.5597418512276479	0.5271474246960354	0.6054740902085393	0.4320840085533096	0.477441784761229	0.530316350753848	0.4851526795152771	0.5124647618639792	0.5755930680697559	0.4976316253553889	0.534597973774397	0.4254351629819256	0.5018017242217151	0.4729063033396024	0.5209665820666439	0.37513718613082014	0.6747102348850695	0.5376398429537069	0.7433030680178679	0.458093283336002	0.5697879970213021	0.5058481862227915	0.5080405629542979	0.4645320977219091	1
chrX|66180304|66251304|domain_1133;right|K562	0.30603144905098445	0.2862247999844256	0.22451342255009094	0.2942934967121433	0.25419485404517395	0.19900908498910272	0.2593226460378877	0.25698143858778466	0.30120166910261914	0.27402957349192497	0.21348075328050287	0.2772315376784791	0.20023889024654395	0.25333502961921217	0.2862106517819442	0.21662372732516744	0.2447480185871292	0.2376383785628076	0.33177838905101753	0.2674226678383648	0.301437525672671	0.22136718142183576	0.2730763011540191	0.21352103805006087	0.2898609453514152	0.2750164539695257	0.9504747019711016	0.40101197301955055	0.2878474492408672	0.2201822897271812	0.2789560560980877	0.3101723709404937	0.3179044271916322	0.3265244125762015	0.36977984552521603	0.3120237622782061	0.25351010117672784	0.3081072872323044	0.30498785242515164	0.21470467135252846	0.2006627103872912	0.334490167073921	0.2901172406661326	0.298482064658611	0.2136675404831378	0.3049848011145947	0.3431344108938062	0.2729890819665342	0.2349065721764015	0.2305143273610897	0.2796555009866977	0.1543494365558785	0.4564845583229349	0.18314925308727734	0.09972591379222608	0.2224095041075928	1.0289545113467131	0.12605626334220246	0.20433018913721795	0.09566936361791684	0.3037458191007867	0.293362071941305	0.2289224078438975	0.2648096560626137	0.23595594518350185	0.2498156655995913	0.33367047528141325	0.3094104777867916	0.4073832905616811	0.2798209897014565	0.294828585162264	0.262738967024568	0.2538482946248401	0.26096753744483675	0.2671119357198056	0.2506673742942369	0.25194293176363736	0.2458951881773957	0.2124699466095848	0.31582679973511063	0.2863804283033211	0.24530485533980165	0.27687084259624944	0.3153981802910029	0.2803748680076302	0
chr7|116932120|117118120|domain_780;186000bp;ES:2.547;SS:2.219;binSize:1000;winSize:50000|GM12878	0.5766386133983193	0.6006046491558961	0.5137435813565157	0.6404883108248288	0.5357863597419584	0.5557885385660297	0.6603167078564558	0.634153692639427	0.5877518859545999	0.5569058701901848	0.5110259243741735	0.5788738305169495	0.6136352287327439	0.606899152514323	0.7055189380131609	0.3882485765683605	0.5180348643496062	0.5370702271074704	0.7144513675950364	0.6207132618740059	0.7696171302271313	0.5146804420703709	0.4683501217218806	0.5956812279283098	0.6112822345317085	0.7410751549516423	0.6849058095570152	0.7526488342668524	0.6232693536539003	0.4654799520404451	0.6207188059728663	0.5948875481940128	0.6093003427755949	0.5351076351133572	0.7065011954069627	0.7252515066879556	0.5514529598260365	0.7770706524982128	0.8283530976413491	0.5349549560257616	0.5198417620119518	0.5263209651948537	0.585550667498502	0.4852885950260577	0.4718143287086962	0.6942385106791499	0.7085670550908124	0.5435703748476073	0.4849363761546097	0.3995637139391869	0.6725488436025023	0.9188351735158621	3.0438771720539832	0.7337705089874341	1.1821583667464632	1.0210808151220636	0.7463887847812745	0.1921494147201533	1.8828575292907928	0.6087975510081653	0.657144044296934	0.4329338120992389	0.4989619356553956	0.5112287830864466	0.5696291148271694	0.5019027876733729	0.6669954977507494	0.4334481454925106	0.7392966175570994	0.6891356081508986	0.5667332345414228	0.5630273953436873	0.4489852000562039	0.5351464951640422	0.5116417132481001	0.4532813213550335	0.445375272548772	0.6449190330592618	0.6291542259995937	0.5934453028056798	0.6938070748592969	0.7461400725741084	0.5345844421289243	0.6764526234608298	0.7345303893033055	1
chr6|14481233|14535233|domain_1200;right|K562	0.5561540170031379	0.588853627021924	0.5674214242065567	0.5775808951732636	0.527371791346968	0.6320886957940013	0.5602649760077821	0.6026962147383874	0.578886413403615	0.6196880430712929	0.5598941128253825	0.5277860894181748	0.5333221665959081	0.576948783755665	0.5527159349697086	0.5673724960116978	0.6071666428960926	0.6083106314570722	0.5809661004384562	0.5909227322411102	0.5585297715541001	0.5310842516290338	0.5396078589658337	0.5843801571863732	0.5879693899981193	0.5517905398540025	0.26443967525398776	0.516002787358695	0.6107206476659036	0.503972232913776	0.5617914348788057	0.5572898777758342	0.5490015417724241	0.5725641152244191	0.5687315944548682	0.5855600120287039	0.4949950831208201	0.5939280889845702	0.5800644195738068	0.5501528357652142	0.5992807771328386	0.6052101242006076	0.5695427065648022	0.5613057638258435	0.6113573265406993	0.7125225665949082	0.6694467309845697	0.5992367260566185	0.5738159705142675	0.3941891553699587	0.5309628386271069	0.3805142359537282	0.21006743100601727	0.3730031394848803	0.3388377169937187	0.6217152073272161	0.3137714364977957	0.4660676715105603	0.3152600140410779	0.9448826036337468	0.5418397946979404	0.5689388777014648	0.5959813344605861	0.583582723808898	0.522453545653927	0.538201710626875	0.538840552327741	0.5881165744244511	0.5640764222859775	0.6121219787372228	0.5531076254827801	0.5998422319810471	0.577582804517256	0.5697481025052393	0.5606549610183111	0.6370464327437129	0.3983465511154317	0.5548582433011777	0.5781639188742049	0.4687440694373647	0.5437702452788127	0.564781179369601	0.5463458316025277	0.6065782638091777	0.5786661068639464	0
